sentence_id,text
S3V0196P0_18462,"In Minnesota there could be no difficulty, for the American Constitution provided for the case; but with regard to the Red River Territory there was a difficulty because of the peculiar position and powers of the Company."
S3V0169P0_23774,"In reply, the Foreign Office received distinct and positive assurances that not a single word of that statement was true, and he defied his hon. and gallant Friend to state the name of the writer of that letter."
S3V0164P0_3398,"I am told by a trust worthy person acquainted with all the circumstances of the case that, in order to produce an unfavourable impression abroad (for the book was little circulated where the facts were known), this Commission falsified the chronological order of the documents, perverted their sense, adulterated their substance, and the whole product of their labours became a work of false suggestions, of fraud, and of forgery."
S3V0037P0_18115,"The Carlists, thun- derstruck, saw that the day was lost, and sought safety in flight; but no mercy was shown them, for they had savagely bayoneted several wounded officers and men in the early repulses."
S2V0006P0_11083,"Mr. Sheriff Waithman himself, was not therefore, justified in acting by himself."
S3V0326P0_22014,"To impute to the Opposition a design to defeat the measure was, in the circumstances, likely to engender a suspicion that the Government would themselves regard its defeat with equanimity."
S4V0171P0_5782,Gentleman the President of the Board of Trade laughed.
S4V0184P0_20889,It was the right and duty of the State to regulate all private rights in the public interest.
S3V0030P0_9980,Member for Middlesex persisted in his attempt to run down the agricultural interest.
S3V0279P0_11622,A table of some of the rates so authorized is appended to this Report.
S3V0312P0_18567,"It was in their hands that the ultimate power of this country lay, and they knew that those people regarded repressive legislation with the greatest dislike, and disapproved exceptional legislation for one part of the United Kingdom, because they thought the same laws ought to prevail in England, Scotland, and Ireland."
S3V0311P0_27747,"I would, however remind my hon. and"
S3V0333P0_21242,"It cannot be want of will, because we know you have most anxiously at heart the improvement of the material prosperity of the Irish people."
S2V0007P0_5508,"It is not a state of things which I wish; but it is not new, nor is it so monstrous as it is represented."
S3V0277P0_15177,He firmly believed that the House would be found quite willing and ready to find the money when it was wanted.
S4V0022P0_5736,Member for Preston to name.
S3V0107P0_1723,"I will therefore say nothing about what passed at Messina, except that Sir W. Parker joined with the French Admiral to prevent the proceedings that were taking place on that fatal strand."
S3V0072P0_2490,"He was no lawyer; and if he were, he should not presume to discuss this part of the question; but he must say that the Government had been the most unfortunate Government that ever were in the world."
S3V0281P0_22003,"They had Gentlemen from the Admiralty coming down and asking them to give £280 for each boy on board the Britannia , when everyone knew that the education in schools of this kind could be done for £70 or £80 per head."
S3V0299P0_14029,"Well, that was the complaint he (Mr. Causton) had to make, looking at the matter from a practical point of view."
S3V0011P0_16007,"It had taken the decision of the question into its own hands with the view of catching the large fish, and permitting the small ones to pass through the net."
S3V0232P0_21669,"Gentleman When he proposes to cause an inquiry to be made into the subject of inundations and of the better management of rivers and drainage areas, and whether by Committee or by Royal Commission?"
